timestamp,sensor_id,temperature,humidity,pressure,status
2024-01-01 12:35:00,SENSOR_046,23.89,64.66,990.74,Normal
2024-01-01 12:35:10,SENSOR_035,32.31,79.31,1024.33,Normal
2024-01-01 12:35:20,SENSOR_013,15.26,58.01,1022.25,Normal
2024-01-01 12:35:30,SENSOR_043,25.8,74.71,1022.52,Normal
2024-01-01 12:35:40,SENSOR_013,32.55,52.22,997.45,Normal
2024-01-01 12:35:50,SENSOR_044,22.06,40.54,1018.02,Normal
2024-01-01 12:36:00,SENSOR_048,25.86,45.17,1018.87,Normal
2024-01-01 12:36:10,SENSOR_028,31.87,52.72,1017.37,Normal
2024-01-01 12:36:20,SENSOR_028,20.63,42.93,996.91,Warning
2024-01-01 12:36:30,SENSOR_017,33.93,41.03,1003.72,Normal
2024-01-01 12:36:40,SENSOR_034,15.1,35.96,995.59,Normal
2024-01-01 12:36:50,SENSOR_031,24.56,42.21,996.48,Normal
2024-01-01 12:37:00,SENSOR_017,25.09,45.23,1001.37,Normal
2024-01-01 12:37:10,SENSOR_019,19.24,70.73,1022.42,Normal
2024-01-01 12:37:20,SENSOR_006,15.29,34.66,1020.07,Normal
2024-01-01 12:37:30,SENSOR_042,29.7,76.42,1019.68,Normal
2024-01-01 12:37:40,SENSOR_038,29.12,36.59,994.2,Normal
2024-01-01 12:37:50,SENSOR_026,28.13,51.13,1017.92,Critical
2024-01-01 12:38:00,SENSOR_010,30.89,63.4,1003.64,Normal
2024-01-01 12:38:10,SENSOR_009,27.72,31.38,1022.5,Normal
2024-01-01 12:38:20,SENSOR_042,29.01,76.01,1003.53,Normal
2024-01-01 12:38:30,SENSOR_019,32.18,78.34,995.95,Normal
2024-01-01 12:38:40,SENSOR_017,16.66,48.55,1021.71,Normal
2024-01-01 12:38:50,SENSOR_033,31.75,56.1,995.32,Warning
2024-01-01 12:39:00,SENSOR_025,20.93,74.35,997.04,Normal
2024-01-01 12:39:10,SENSOR_018,26.53,37.35,993.66,Normal
2024-01-01 12:39:20,SENSOR_046,17.62,65.53,1003.35,Normal
2024-01-01 12:39:30,SENSOR_039,22.41,71.2,992.92,Normal
2024-01-01 12:39:40,SENSOR_003,70.1035446999507,72.15,1008.8,Normal
2024-01-01 12:39:50,SENSOR_041,23.53,47.34,1011.96,Normal
2024-01-01 12:40:00,SENSOR_017,20.93,41.42,1001.59,Warning
2024-01-01 12:40:10,SENSOR_040,33.64,65.82,1015.02,Normal
2024-01-01 12:40:20,SENSOR_043,98.16222594247404,63.05,1020.56,Normal
2024-01-01 12:40:30,SENSOR_009,16.92,38.54,1008.44,Normal
2024-01-01 12:40:40,SENSOR_050,16.12,43.63,1003.5,Normal
2024-01-01 12:40:50,SENSOR_046,21.11,50.06,1013.33,Warning
2024-01-01 12:41:00,SENSOR_039,32.41,79.73,1016.74,Normal
2024-01-01 12:41:10,SENSOR_016,26.95,65.14,1027.48,Normal
2024-01-01 12:41:20,SENSOR_020,24.84,33.16,1005.2,Normal
2024-01-01 12:41:30,SENSOR_007,16.87,39.07,1020.19,Normal
2024-01-01 12:41:40,SENSOR_037,28.46,71.1,993.46,Normal
2024-01-01 12:41:50,SENSOR_019,27.73,53.31,1007.77,Warning
2024-01-01 12:42:00,SENSOR_013,23.2,70.87,998.88,Normal
2024-01-01 12:42:10,SENSOR_018,31.06,62.86,1013.65,Normal
2024-01-01 12:42:20,SENSOR_009,20.72,56.26,1025.26,Warning
2024-01-01 12:42:30,SENSOR_036,33.35,63.08,994.77,Normal
2024-01-01 12:42:40,SENSOR_023,28.46,54.8,998.34,Normal
2024-01-01 12:42:50,SENSOR_037,17.05,49.43,1029.92,Normal
2024-01-01 12:43:00,SENSOR_043,29.22,69.09,1005.22,Normal
2024-01-01 12:43:10,SENSOR_001,23.29,39.1,990.22,Normal
2024-01-01 12:43:20,SENSOR_041,20.01,33.78,1009.76,Normal
2024-01-01 12:43:30,SENSOR_005,30.3,75.25,1019.18,Normal
2024-01-01 12:43:40,SENSOR_026,25.51,66.8,1020.51,Normal
2024-01-01 12:43:50,SENSOR_018,32.17,60.89,1007.87,Normal
2024-01-01 12:44:00,SENSOR_048,24.94,70.33,1017.67,Warning
2024-01-01 12:44:10,SENSOR_012,31.94,54.45,993.72,Normal
2024-01-01 12:44:20,SENSOR_038,20.02,60.2,999.47,Normal
2024-01-01 12:44:30,SENSOR_025,54.294083681291646,43.39,1000.74,Normal
2024-01-01 12:44:40,SENSOR_009,16.72,72.95,1028.05,Warning
2024-01-01 12:44:50,SENSOR_028,27.9,67.97,990.97,Normal
2024-01-01 12:45:00,SENSOR_030,25.18,64.34,998.03,Warning
2024-01-01 12:45:10,SENSOR_036,17.83,70.26,1029.87,Normal
2024-01-01 12:45:20,SENSOR_038,27.64,54.57,1026.31,Normal
2024-01-01 12:45:30,SENSOR_050,33.03,64.12,1013.88,Normal
2024-01-01 12:45:40,SENSOR_002,24.49,71.99,1018.22,Normal
2024-01-01 12:45:50,SENSOR_027,17.88,35.18,991.83,Normal
2024-01-01 12:46:00,SENSOR_040,24.91,68.9,1026.51,Warning
2024-01-01 12:46:10,SENSOR_044,32.23,71.2,1015.29,Normal
2024-01-01 12:46:20,SENSOR_017,28.03,68.69,993.47,Warning
2024-01-01 12:46:30,SENSOR_026,24.57,32.24,1009.72,Normal
2024-01-01 12:46:40,SENSOR_012,24.73,32.75,1005.63,Normal
2024-01-01 12:46:50,SENSOR_016,32.33,36.18,1002.63,Normal
2024-01-01 12:47:00,SENSOR_003,24.29,50.28,990.03,Normal
2024-01-01 12:47:10,SENSOR_023,18.82,57.02,1013.14,Normal
2024-01-01 12:47:20,SENSOR_047,29.19,41.75,1009.88,Normal
2024-01-01 12:47:30,SENSOR_032,16.32,59.79,1023.46,Normal
2024-01-01 12:47:40,SENSOR_020,24.64,75.24,1012.82,Normal
2024-01-01 12:47:50,SENSOR_050,16.03,39.35,995.44,Warning
2024-01-01 12:48:00,SENSOR_041,26.35,71.35,1004.61,Critical
2024-01-01 12:48:10,SENSOR_013,26.57,31.26,1021.01,Warning
2024-01-01 12:48:20,SENSOR_039,32.5,41.73,1000.31,Normal
2024-01-01 12:48:30,SENSOR_012,21.34,32.9,1011.22,Normal
2024-01-01 12:48:40,SENSOR_048,20.28,73.62,992.46,Normal
2024-01-01 12:48:50,SENSOR_018,25.18,77.71,1011.31,Normal
2024-01-01 12:49:00,SENSOR_015,31.46,66.39,1024.01,Normal
2024-01-01 12:49:10,SENSOR_041,19.72,75.4,1012.0,Warning
2024-01-01 12:49:20,SENSOR_049,26.63,53.32,1003.15,Normal
2024-01-01 12:49:30,SENSOR_042,23.06,68.24,991.15,Normal
2024-01-01 12:49:40,SENSOR_025,22.65,74.31,1020.88,Normal
2024-01-01 12:49:50,SENSOR_008,29.43,60.12,1003.92,Normal
2024-01-01 12:50:00,SENSOR_029,24.88,58.29,1015.56,Normal
2024-01-01 12:50:10,SENSOR_025,17.91,72.2,1008.13,Normal
2024-01-01 12:50:20,SENSOR_048,25.76,51.31,995.85,Warning
2024-01-01 12:50:30,SENSOR_044,21.62,77.64,1003.14,Normal
2024-01-01 12:50:40,SENSOR_019,19.61,45.07,1021.41,Normal
2024-01-01 12:50:50,SENSOR_021,18.76,32.57,1004.66,Normal
2024-01-01 12:51:00,SENSOR_038,18.29,35.83,1005.76,Normal
2024-01-01 12:51:10,SENSOR_012,19.57,63.18,992.64,Normal
2024-01-01 12:51:20,SENSOR_028,23.39,60.9,992.9,Normal
2024-01-01 12:51:30,SENSOR_003,23.82,56.37,1027.71,Normal
2024-01-01 12:51:40,SENSOR_010,23.08,71.44,1005.6,Normal
2024-01-01 12:51:50,SENSOR_022,32.84,69.76,996.55,Normal
2024-01-01 12:52:00,SENSOR_043,31.16,73.25,1009.43,Warning
2024-01-01 12:52:10,SENSOR_049,31.14,65.62,1000.61,Normal
2024-01-01 12:52:20,SENSOR_042,19.73,77.11,999.76,Normal
2024-01-01 12:52:30,SENSOR_046,22.71,56.72,992.63,Normal
2024-01-01 12:52:40,SENSOR_049,19.69,78.29,1029.09,Normal
2024-01-01 12:52:50,SENSOR_034,29.39,79.35,1022.84,Normal
2024-01-01 12:53:00,SENSOR_035,32.51,61.04,1029.1,Normal
2024-01-01 12:53:10,SENSOR_007,25.81,45.56,1017.37,Normal
2024-01-01 12:53:20,SENSOR_028,32.38,34.32,990.53,Normal
2024-01-01 12:53:30,SENSOR_024,33.03,42.22,1028.77,Warning
2024-01-01 12:53:40,SENSOR_012,28.42,40.85,994.73,Critical
2024-01-01 12:53:50,SENSOR_004,23.1,46.03,1009.91,Normal
2024-01-01 12:54:00,SENSOR_015,33.78,43.83,992.74,Warning
2024-01-01 12:54:10,SENSOR_012,19.46,40.74,991.88,Normal
2024-01-01 12:54:20,SENSOR_014,20.64,72.45,1007.95,Normal
2024-01-01 12:54:30,SENSOR_047,31.71,52.42,996.46,Warning
2024-01-01 12:54:40,SENSOR_037,23.51,41.45,996.85,Normal
2024-01-01 12:54:50,SENSOR_022,18.92,50.99,1002.0,Warning
2024-01-01 12:55:00,SENSOR_021,22.98,33.23,1003.05,Normal
2024-01-01 12:55:10,SENSOR_033,17.38,76.96,1022.59,Normal
2024-01-01 12:55:20,SENSOR_030,18.84,53.04,994.18,Normal
2024-01-01 12:55:30,SENSOR_021,24.41,46.99,1022.69,Normal
2024-01-01 12:55:40,SENSOR_033,24.48,34.01,998.67,Warning
2024-01-01 12:55:50,SENSOR_025,26.01,78.64,1003.82,Normal
2024-01-01 12:56:00,SENSOR_022,24.23,57.08,1004.85,Normal
2024-01-01 12:56:10,SENSOR_037,22.75,40.83,995.03,Normal
2024-01-01 12:56:20,SENSOR_030,17.38,53.42,1014.51,Warning
2024-01-01 12:56:30,SENSOR_025,32.6,46.19,1017.37,Normal
2024-01-01 12:56:40,SENSOR_030,18.52,63.88,996.7,Normal
2024-01-01 12:56:50,SENSOR_047,21.41,42.16,1005.85,Normal
2024-01-01 12:57:00,SENSOR_013,24.82,70.71,990.66,Normal
2024-01-01 12:57:10,SENSOR_039,21.46,76.24,1004.19,Warning
2024-01-01 12:57:20,SENSOR_041,33.63,57.42,998.34,Warning
2024-01-01 12:57:30,SENSOR_047,34.02,36.58,1008.63,Normal
2024-01-01 12:57:40,SENSOR_014,31.4,43.62,1021.82,Normal
2024-01-01 12:57:50,SENSOR_030,26.94,37.44,1029.29,Critical
2024-01-01 12:58:00,SENSOR_027,23.86,48.85,1028.94,Warning
2024-01-01 12:58:10,SENSOR_024,29.12,38.13,1015.73,Normal
2024-01-01 12:58:20,SENSOR_038,26.82,45.03,995.34,Normal
2024-01-01 12:58:30,SENSOR_041,17.93,47.04,997.62,Normal
2024-01-01 12:58:40,SENSOR_050,20.42,67.08,990.81,Normal
2024-01-01 12:58:50,SENSOR_029,28.21,52.76,1016.17,Normal
2024-01-01 12:59:00,SENSOR_042,28.31,41.21,1009.69,Normal
2024-01-01 12:59:10,SENSOR_011,27.81,41.3,1025.39,Normal
2024-01-01 12:59:20,SENSOR_035,15.17,43.08,1027.04,Normal
2024-01-01 12:59:30,SENSOR_004,17.45,33.15,1008.23,Normal
2024-01-01 12:59:40,SENSOR_031,21.21,61.34,1012.99,Normal
2024-01-01 12:59:50,SENSOR_001,61.853239833547576,55.46,1020.62,Warning
2024-01-01 13:00:00,SENSOR_002,17.08,57.35,1018.98,Warning
2024-01-01 13:00:10,SENSOR_027,19.74,46.44,996.65,Normal
2024-01-01 13:00:20,SENSOR_009,32.8,58.7,1020.17,Normal
2024-01-01 13:00:30,SENSOR_034,32.53,49.53,995.53,Normal
2024-01-01 13:00:40,SENSOR_010,34.87,45.3,1011.58,Normal
2024-01-01 13:00:50,SENSOR_042,34.61,79.56,1011.25,Normal
2024-01-01 13:01:00,SENSOR_018,27.39,49.27,1004.09,Normal
2024-01-01 13:01:10,SENSOR_035,22.69,54.33,1009.13,Normal
2024-01-01 13:01:20,SENSOR_025,30.31,35.87,995.7,Normal
2024-01-01 13:01:30,SENSOR_017,29.07,71.68,999.43,Normal
2024-01-01 13:01:40,SENSOR_011,33.89,63.07,1005.59,Normal
2024-01-01 13:01:50,SENSOR_033,21.25,77.23,999.85,Normal
2024-01-01 13:02:00,SENSOR_040,34.13,59.36,1003.29,Normal
2024-01-01 13:02:10,SENSOR_022,25.35,52.83,993.8,Normal
2024-01-01 13:02:20,SENSOR_008,15.6,47.02,1005.73,Normal
2024-01-01 13:02:30,SENSOR_009,27.29,31.91,1029.06,Normal
2024-01-01 13:02:40,SENSOR_029,23.57,30.26,1000.43,Normal
2024-01-01 13:02:50,SENSOR_026,26.66,47.62,1029.01,Normal
2024-01-01 13:03:00,SENSOR_040,31.3,48.11,1013.01,Normal
2024-01-01 13:03:10,SENSOR_030,20.77,57.85,1011.89,Normal
2024-01-01 13:03:20,SENSOR_019,34.22,30.08,1007.32,Normal
2024-01-01 13:03:30,SENSOR_049,20.06,46.35,991.22,Normal
2024-01-01 13:03:40,SENSOR_018,28.53,39.9,1011.0,Normal
2024-01-01 13:03:50,SENSOR_024,20.46,55.64,1021.78,Critical
2024-01-01 13:04:00,SENSOR_038,16.75,31.81,1020.18,Normal
2024-01-01 13:04:10,SENSOR_021,15.81,30.26,1006.7,Warning
2024-01-01 13:04:20,SENSOR_027,17.54,55.81,1014.11,Normal
2024-01-01 13:04:30,SENSOR_037,29.44,43.71,997.12,Normal
2024-01-01 13:04:40,SENSOR_032,31.89,78.96,997.56,Critical
2024-01-01 13:04:50,SENSOR_021,25.0,32.19,1010.06,Normal
2024-01-01 13:05:00,SENSOR_009,31.78,63.54,990.2,Normal
2024-01-01 13:05:10,SENSOR_030,18.6,76.67,1005.49,Normal
2024-01-01 13:05:20,SENSOR_019,20.58,64.1,997.03,Normal
2024-01-01 13:05:30,SENSOR_009,22.36,64.41,1022.06,Warning
2024-01-01 13:05:40,SENSOR_008,31.95,53.75,1000.61,Normal
2024-01-01 13:05:50,SENSOR_024,32.87,30.05,1016.96,Normal
2024-01-01 13:06:00,SENSOR_048,20.91,39.76,1009.3,Normal
2024-01-01 13:06:10,SENSOR_027,34.99,37.98,1018.77,Normal
2024-01-01 13:06:20,SENSOR_027,17.67,33.45,1022.1,Normal
2024-01-01 13:06:30,SENSOR_028,31.76,76.96,998.42,Normal
2024-01-01 13:06:40,SENSOR_005,23.87,46.76,1022.69,Normal
2024-01-01 13:06:50,SENSOR_038,34.69,68.68,1010.34,Normal
2024-01-01 13:07:00,SENSOR_008,34.33,69.95,1005.92,Normal
2024-01-01 13:07:10,SENSOR_030,22.53,68.14,1013.99,Normal
2024-01-01 13:07:20,SENSOR_040,23.74,70.32,1024.62,Warning
2024-01-01 13:07:30,SENSOR_007,29.09,53.71,1000.74,Normal
2024-01-01 13:07:40,SENSOR_050,30.76,45.61,999.6,Normal
2024-01-01 13:07:50,SENSOR_021,28.0,34.39,992.84,Normal
2024-01-01 13:08:00,SENSOR_026,18.35,72.44,993.25,Normal
2024-01-01 13:08:10,SENSOR_021,28.28,47.6,1018.91,Normal
2024-01-01 13:08:20,SENSOR_021,22.4,34.19,1021.13,Normal
2024-01-01 13:08:30,SENSOR_037,18.6,78.47,1020.29,Warning
2024-01-01 13:08:40,SENSOR_007,17.88,41.65,998.64,Normal
2024-01-01 13:08:50,SENSOR_039,20.31,49.1,999.58,Warning
2024-01-01 13:09:00,SENSOR_038,17.44,32.31,994.8,Normal
2024-01-01 13:09:10,SENSOR_047,19.48,69.19,1026.01,Normal
2024-01-01 13:09:20,SENSOR_044,20.11,68.95,1015.87,Normal
2024-01-01 13:09:30,SENSOR_046,23.29,63.45,1004.52,Warning
2024-01-01 13:09:40,SENSOR_017,20.64,35.57,1024.52,Normal
2024-01-01 13:09:50,SENSOR_016,28.55,36.39,1004.47,Normal
2024-01-01 13:10:00,SENSOR_045,33.86,46.71,1006.62,Normal
2024-01-01 13:10:10,SENSOR_028,34.52,75.2,1000.25,Warning
2024-01-01 13:10:20,SENSOR_032,18.65,54.2,996.81,Normal
2024-01-01 13:10:30,SENSOR_016,22.78,57.71,1003.35,Normal
2024-01-01 13:10:40,SENSOR_014,16.17,39.14,1025.66,Normal
2024-01-01 13:10:50,SENSOR_024,32.8,65.35,1026.93,Normal
2024-01-01 13:11:00,SENSOR_031,28.86,62.43,997.06,Normal
2024-01-01 13:11:10,SENSOR_010,15.82,54.45,1023.38,Normal
2024-01-01 13:11:20,SENSOR_009,20.06,40.73,992.46,Normal
2024-01-01 13:11:30,SENSOR_019,15.84,75.04,1029.17,Normal
2024-01-01 13:11:40,SENSOR_047,34.99,39.53,1012.37,Normal
2024-01-01 13:11:50,SENSOR_040,33.89,77.66,1023.89,Normal
2024-01-01 13:12:00,SENSOR_042,27.74,41.42,1023.63,Normal
2024-01-01 13:12:10,SENSOR_044,33.66,77.63,1025.7,Normal
2024-01-01 13:12:20,SENSOR_027,26.88,74.5,1019.61,Normal
2024-01-01 13:12:30,SENSOR_028,19.34,59.67,1006.91,Normal
2024-01-01 13:12:40,SENSOR_002,33.0,67.77,1007.3,Warning
2024-01-01 13:12:50,SENSOR_010,16.95,45.1,1011.39,Normal
2024-01-01 13:13:00,SENSOR_007,16.54,74.01,1024.91,Normal
2024-01-01 13:13:10,SENSOR_032,17.05,63.8,990.57,Normal
2024-01-01 13:13:20,SENSOR_048,30.91,43.69,1018.97,Normal
2024-01-01 13:13:30,SENSOR_047,31.2,51.98,1027.22,Normal
2024-01-01 13:13:40,SENSOR_026,33.66,67.36,995.68,Warning
2024-01-01 13:13:50,SENSOR_006,32.95,77.3,1015.1,Normal
2024-01-01 13:14:00,SENSOR_025,16.29,33.7,1006.32,Normal
2024-01-01 13:14:10,SENSOR_012,27.28,38.97,1023.96,Normal
2024-01-01 13:14:20,SENSOR_047,27.76,33.89,1009.1,Normal
2024-01-01 13:14:30,SENSOR_035,27.8,63.35,1000.7,Normal
2024-01-01 13:14:40,SENSOR_035,32.66,46.42,990.82,Normal
2024-01-01 13:14:50,SENSOR_047,20.28,36.76,993.56,Normal
2024-01-01 13:15:00,SENSOR_014,18.6,67.07,998.47,Normal
2024-01-01 13:15:10,SENSOR_025,18.57,75.87,997.77,Normal
2024-01-01 13:15:20,SENSOR_008,20.64,38.71,1016.61,Normal
2024-01-01 13:15:30,SENSOR_045,33.7,37.84,1020.46,Normal
2024-01-01 13:15:40,SENSOR_002,25.48,39.57,1026.48,Normal
2024-01-01 13:15:50,SENSOR_003,20.38,46.39,1027.01,Normal
2024-01-01 13:16:00,SENSOR_002,34.56,58.4,1023.67,Normal
2024-01-01 13:16:10,SENSOR_038,29.37,44.92,1030.0,Warning
2024-01-01 13:16:20,SENSOR_011,28.26,40.66,1011.59,Normal
2024-01-01 13:16:30,SENSOR_016,24.7,33.11,1011.76,Normal
2024-01-01 13:16:40,SENSOR_010,25.01,39.12,1017.0,Normal
2024-01-01 13:16:50,SENSOR_028,33.55,33.67,997.46,Normal
2024-01-01 13:17:00,SENSOR_032,30.61,41.4,994.91,Normal
2024-01-01 13:17:10,SENSOR_048,25.22,34.92,1021.86,Normal
2024-01-01 13:17:20,SENSOR_031,33.31,38.73,1002.32,Normal
2024-01-01 13:17:30,SENSOR_034,24.41,37.63,1020.35,Normal
2024-01-01 13:17:40,SENSOR_024,29.09,57.71,1007.93,Normal
2024-01-01 13:17:50,SENSOR_020,19.51,57.05,1003.34,Normal
2024-01-01 13:18:00,SENSOR_014,34.31,54.29,1011.62,Normal
2024-01-01 13:18:10,SENSOR_049,20.07,74.03,996.91,Normal
2024-01-01 13:18:20,SENSOR_017,34.87,71.2,1008.26,Warning
2024-01-01 13:18:30,SENSOR_025,28.31,76.07,1017.25,Normal
2024-01-01 13:18:40,SENSOR_011,15.3,54.75,1028.18,Normal
2024-01-01 13:18:50,SENSOR_048,25.69,71.68,1011.08,Normal
2024-01-01 13:19:00,SENSOR_049,21.86,63.91,1002.63,Normal
2024-01-01 13:19:10,SENSOR_034,60.077105998393044,61.79,1027.69,Normal
2024-01-01 13:19:20,SENSOR_027,21.79,65.68,1003.29,Normal
2024-01-01 13:19:30,SENSOR_004,19.88,57.94,1022.5,Normal
2024-01-01 13:19:40,SENSOR_036,23.18,69.64,1008.68,Normal
2024-01-01 13:19:50,SENSOR_044,25.48,57.19,1023.02,Normal
2024-01-01 13:20:00,SENSOR_002,19.26,36.27,1028.57,Normal
2024-01-01 13:20:10,SENSOR_041,32.71,44.06,1025.37,Normal
2024-01-01 13:20:20,SENSOR_010,27.75,76.85,994.77,Normal
2024-01-01 13:20:30,SENSOR_045,29.79,63.3,991.14,Normal
2024-01-01 13:20:40,SENSOR_040,33.97,32.82,990.11,Warning
2024-01-01 13:20:50,SENSOR_049,21.11,59.41,1004.45,Warning
2024-01-01 13:21:00,SENSOR_023,25.38,54.34,1000.01,Normal
2024-01-01 13:21:10,SENSOR_006,30.24,38.23,1022.89,Normal
2024-01-01 13:21:20,SENSOR_041,21.11,75.99,1002.49,Normal
2024-01-01 13:21:30,SENSOR_048,16.79,47.63,1010.19,Normal
2024-01-01 13:21:40,SENSOR_033,15.83,61.89,991.44,Normal
2024-01-01 13:21:50,SENSOR_010,23.97,39.3,997.18,Normal
2024-01-01 13:22:00,SENSOR_022,22.29,76.74,995.93,Normal
2024-01-01 13:22:10,SENSOR_034,26.38,66.23,1024.2,Normal
2024-01-01 13:22:20,SENSOR_047,28.33,61.07,1019.49,Normal
2024-01-01 13:22:30,SENSOR_050,31.05,50.21,1004.66,Normal
2024-01-01 13:22:40,SENSOR_023,17.4,49.75,995.65,Warning
2024-01-01 13:22:50,SENSOR_050,24.47,36.11,1003.4,Normal
2024-01-01 13:23:00,SENSOR_031,26.65,65.75,1000.57,Normal
2024-01-01 13:23:10,SENSOR_019,21.87,43.67,1005.07,Normal
2024-01-01 13:23:20,SENSOR_015,27.38,42.02,1004.52,Normal
2024-01-01 13:23:30,SENSOR_004,33.63,40.21,1008.49,Normal
2024-01-01 13:23:40,SENSOR_014,27.88,30.03,993.43,Warning
2024-01-01 13:23:50,SENSOR_035,30.9,65.88,1011.95,Normal
2024-01-01 13:24:00,SENSOR_031,24.03,36.25,1012.72,Normal
2024-01-01 13:24:10,SENSOR_048,25.5,60.9,1008.85,Normal
2024-01-01 13:24:20,SENSOR_039,32.63,67.82,1028.6,Normal
2024-01-01 13:24:30,SENSOR_027,31.25,43.38,994.1,Normal
2024-01-01 13:24:40,SENSOR_031,18.97,35.48,1026.89,Normal
2024-01-01 13:24:50,SENSOR_016,34.12,35.83,996.87,Warning
2024-01-01 13:25:00,SENSOR_007,22.06,68.21,1025.98,Normal
2024-01-01 13:25:10,SENSOR_049,22.18,73.49,1006.86,Warning
2024-01-01 13:25:20,SENSOR_048,26.9,62.73,1015.28,Normal
2024-01-01 13:25:30,SENSOR_044,15.6,39.56,1015.33,Normal
2024-01-01 13:25:40,SENSOR_020,32.19,31.64,1004.34,Normal
2024-01-01 13:25:50,SENSOR_041,34.39,67.9,1017.71,Normal
2024-01-01 13:26:00,SENSOR_045,30.37,37.61,999.37,Normal
2024-01-01 13:26:10,SENSOR_017,22.11,41.84,1029.8,Normal
2024-01-01 13:26:20,SENSOR_002,22.81,77.11,1000.8,Normal
2024-01-01 13:26:30,SENSOR_042,28.16,31.61,1023.73,Warning
2024-01-01 13:26:40,SENSOR_005,15.82,53.37,996.08,Normal
2024-01-01 13:26:50,SENSOR_041,17.28,49.71,1025.77,Normal
2024-01-01 13:27:00,SENSOR_024,28.99,34.85,1029.97,Normal
2024-01-01 13:27:10,SENSOR_039,25.79,70.82,1011.59,Normal
2024-01-01 13:27:20,SENSOR_011,16.19,60.2,1024.33,Normal
2024-01-01 13:27:30,SENSOR_028,23.39,57.77,993.3,Normal
2024-01-01 13:27:40,SENSOR_019,21.63,78.03,1002.05,Normal
2024-01-01 13:27:50,SENSOR_001,31.05,37.06,1018.54,Normal
2024-01-01 13:28:00,SENSOR_034,17.31,46.67,1022.66,Normal
2024-01-01 13:28:10,SENSOR_028,16.32,53.1,1005.34,Normal
2024-01-01 13:28:20,SENSOR_021,15.98,60.29,1001.79,Normal
2024-01-01 13:28:30,SENSOR_038,22.0,66.95,1024.85,Normal
2024-01-01 13:28:40,SENSOR_031,33.49,42.81,1015.75,Critical
2024-01-01 13:28:50,SENSOR_029,18.97,32.33,1000.03,Normal
2024-01-01 13:29:00,SENSOR_050,21.7,32.82,991.7,Normal
2024-01-01 13:29:10,SENSOR_040,25.16,61.51,1011.6,Normal
2024-01-01 13:29:20,SENSOR_001,19.97,49.86,1002.85,Normal
2024-01-01 13:29:30,SENSOR_023,32.81,38.45,1017.92,Normal
2024-01-01 13:29:40,SENSOR_047,18.47,61.83,1003.56,Normal
2024-01-01 13:29:50,SENSOR_043,25.4,62.63,998.05,Normal
2024-01-01 13:30:00,SENSOR_004,24.02,68.14,1008.55,Normal
2024-01-01 13:30:10,SENSOR_001,15.19,50.41,1002.95,Normal
2024-01-01 13:30:20,SENSOR_003,24.97,40.38,1028.52,Normal
2024-01-01 13:30:30,SENSOR_036,34.89,52.67,1014.13,Normal
2024-01-01 13:30:40,SENSOR_024,34.33,32.59,1006.94,Normal
2024-01-01 13:30:50,SENSOR_015,31.2,48.73,1009.37,Normal
2024-01-01 13:31:00,SENSOR_050,16.93,41.71,1026.42,Normal
2024-01-01 13:31:10,SENSOR_009,33.79,60.85,1019.69,Critical
2024-01-01 13:31:20,SENSOR_039,33.8,61.73,1022.64,Normal
2024-01-01 13:31:30,SENSOR_022,24.26,51.76,997.67,Normal
2024-01-01 13:31:40,SENSOR_044,26.14,38.14,998.31,Normal
2024-01-01 13:31:50,SENSOR_002,15.05,71.13,1028.47,Normal
2024-01-01 13:32:00,SENSOR_035,27.43,52.38,1006.82,Normal
2024-01-01 13:32:10,SENSOR_032,26.29,50.65,1024.17,Warning
2024-01-01 13:32:20,SENSOR_022,16.46,42.05,1021.09,Normal
2024-01-01 13:32:30,SENSOR_049,27.47,39.3,1006.42,Normal
2024-01-01 13:32:40,SENSOR_015,31.12,34.67,998.43,Normal
2024-01-01 13:32:50,SENSOR_034,30.58,43.05,1011.31,Warning
2024-01-01 13:33:00,SENSOR_024,20.91,48.46,1000.0,Normal
2024-01-01 13:33:10,SENSOR_050,16.17,34.29,991.78,Normal
2024-01-01 13:33:20,SENSOR_011,16.82,68.51,1027.34,Normal
2024-01-01 13:33:30,SENSOR_020,16.47,59.69,1006.04,Normal
2024-01-01 13:33:40,SENSOR_019,34.06,51.19,1017.68,Warning
2024-01-01 13:33:50,SENSOR_043,25.16,56.91,1014.9,Normal
2024-01-01 13:34:00,SENSOR_005,18.82,77.12,992.18,Warning
2024-01-01 13:34:10,SENSOR_042,27.34,65.06,1015.92,Normal
2024-01-01 13:34:20,SENSOR_044,17.77,60.22,1018.59,Normal
2024-01-01 13:34:30,SENSOR_039,15.89,67.87,992.73,Normal
2024-01-01 13:34:40,SENSOR_021,22.5,31.0,1000.41,Normal
2024-01-01 13:34:50,SENSOR_038,32.37,56.48,1025.62,Normal
2024-01-01 13:35:00,SENSOR_013,24.93,39.51,1018.8,Normal
2024-01-01 13:35:10,SENSOR_033,24.06,58.84,1028.37,Normal
2024-01-01 13:35:20,SENSOR_026,19.38,66.88,1010.81,Normal
2024-01-01 13:35:30,SENSOR_040,32.8,50.17,993.98,Normal
2024-01-01 13:35:40,SENSOR_049,22.21,40.28,1006.04,Normal
2024-01-01 13:35:50,SENSOR_038,34.55,32.75,1002.07,Warning
2024-01-01 13:36:00,SENSOR_012,19.78,38.98,1012.31,Normal
2024-01-01 13:36:10,SENSOR_025,34.57,42.95,995.26,Normal
2024-01-01 13:36:20,SENSOR_038,22.03,59.37,1021.39,Normal
